"x","y","Crash.Severity","Physical.Juris.Name","Crash.Military.Time","Persons.Injured","K_People","Pedestrians.Injured","Pedestrians.Killed","Vehicle.Count","Collision.Type","Weather.Condition","Light.Condition","Roadway.Surface.Condition","Roadway.Defect","Roadway.Description","Intersection.Type","Alcohol.","Unrestrained.","Distracted.","RTE.Name","Crash.Date"
-78.4909624049999,38.0386923520001,"O","104. City of Charlottesville",2048,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","3. Dusk","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","No","S-VA104NP PRESTON AVE","4/29/2022 4:00:00 AM"
-78.502581769,38.0121185510001,"C","104. City of Charlottesville",626,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","S-VA104NP 5TH ST SW","10/7/2022 4:00:00 AM"
-78.4791399539999,38.025371368,"C","104. City of Charlottesville",1638,1,0,0,0,2,"4. Sideswipe - Same Direction","4. Mist","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR BELMONT AVE","7/9/2022 4:00:00 AM"
-78.4819193439999,38.0534646570001,"O","104. City of Charlottesville",1547,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","R-VA   US00250WB","9/4/2022 4:00:00 AM"
-78.4848241829999,38.0560203000001,"O","104. City of Charlottesville",48,0,0,0,0,1,"16. Other","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00250WB","5/14/2022 4:00:00 AM"
-78.492860225,38.0607119050001,"O","104. City of Charlottesville",1913,0,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00029SB","11/12/2022 5:00:00 AM"
-78.498645675,38.0523367800001,"O","104. City of Charlottesville",1416,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR BARRACKS RD","8/24/2022 4:00:00 AM"
-78.488606948,38.0574376070001,"C","104. City of Charlottesville",502,1,0,0,0,1,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Unbelted","No","S-VA104NP HYDRAULIC RD","5/20/2022 4:00:00 AM"
-78.486874746,38.0272807150001,"B","104. City of Charlottesville",1151,1,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","Yes","S-VA104NP RIDGE ST","7/22/2022 4:00:00 AM"
-78.4917034489999,38.0621288190001,"C","104. City of Charlottesville",2020,2,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA002SC00743SB","2/6/2022 5:00:00 AM"
-78.469160905,38.019185656,"O","104. City of Charlottesville",1820,0,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR RIVES AVE","8/12/2022 4:00:00 AM"
-78.51974,38.0287200000001,"C","104. City of Charlottesville",1658,1,0,0,0,2,"6. Fixed Object in Road","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","4. One-Way, Not Divided","6. Roundabout","No","Belted","No","U-VA104SC99999UK","9/16/2022 4:00:00 AM"
-78.502474526,38.0123756830001,"C","104. City of Charlottesville",1719,1,0,0,0,2,"1. Rear End","5. Rain","2. Daylight","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","S-VA104PR 5TH ST SW","7/9/2022 4:00:00 AM"
-78.4710005489999,38.0397715410001,"O","104. City of Charlottesville",1359,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104UK PARK  ST RMP001.00A","11/10/2022 5:00:00 AM"
-78.5027904469999,38.056352953,"C","104. City of Charlottesville",229,1,0,0,0,1,"10. Deer","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104PR BARRACKS RD","10/18/2022 4:00:00 AM"
-78.502140728,38.0498461650001,"O","104. City of Charlottesville",1140,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","3. Three Approaches","No","Belted","No","R-VA   US00029NBBUS008","1/26/2022 5:00:00 AM"
-78.4814973009999,38.021298222,"A","104. City of Charlottesville",1750,1,0,1,0,1,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","3. Dusk","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","Yes","S-VA104PR ELLIOTT AVE","12/10/2022 5:00:00 AM"
-78.469874955,38.0230593220001,"C","104. City of Charlottesville",1441,1,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP CARLTON RD","9/12/2022 4:00:00 AM"
-78.4975368899999,38.0547365630001,"O","104. City of Charlottesville",1211,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","R-VA   US00029SBBUS008","4/5/2022 4:00:00 AM"
-78.487010813,38.027048285,"O","104. City of Charlottesville",1805,0,0,0,0,4,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","3. Dusk","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104NP RIDGE ST","3/3/2022 5:00:00 AM"
-78.475243871,38.0163231870001,"C","104. City of Charlottesville",1804,3,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","2. Two Approaches","No","Belted","No","R-VA   SR00020NB","7/13/2022 4:00:00 AM"
-78.483924501,38.0335844910001,"O","104. City of Charlottesville",1840,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","S-VA104NP PRESTON AVE","2/11/2022 5:00:00 AM"
-78.478901805,38.045691461,"O","104. City of Charlottesville",1044,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","2. Two Approaches","No","Belted","Yes","R-VA   US00250EB","6/30/2022 4:00:00 AM"
-78.4767668009999,38.0563232050001,"O","104. City of Charlottesville",1606,0,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104NP KENWOOD LN","9/20/2022 4:00:00 AM"
-78.4759330369999,38.031634217,"O","104. City of Charlottesville",1211,0,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","7. Slick Pavement","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","R-VA   US00250PABUS001","3/17/2022 4:00:00 AM"
-78.488555003,38.056714411,"O","104. City of Charlottesville",1903,0,0,0,0,3,"1. Rear End","5. Rain","2. Daylight","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00250WB","4/26/2022 4:00:00 AM"
-78.492482136,38.0607231810001,"C","104. City of Charlottesville",2037,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","Yes","Unbelted","No","R-VA   US00029NB","4/23/2022 4:00:00 AM"
-78.468928582,38.039747375,"C","104. City of Charlottesville",1959,1,0,0,0,2,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","S-VA104NP WATSON AVE","4/11/2022 4:00:00 AM"
-78.497700774,38.0396685760001,"B","104. City of Charlottesville",1636,1,0,0,0,2,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR 15TH ST NW","10/11/2022 4:00:00 AM"
-78.492483756,38.0282359340001,"O","104. City of Charlottesville",1707,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104NP CHERRY AVE","12/16/2022 5:00:00 AM"
-78.499974868,38.051811775,"O","104. City of Charlottesville",1156,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","Yes","R-VA   US00029NBBUS008","8/31/2022 4:00:00 AM"
-78.475873936,38.043612104,"O","104. City of Charlottesville",1330,0,0,0,0,2,"1. Rear End","5. Rain","2. Daylight","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104UK MCINTIRE RD RMP001.00B","5/6/2022 4:00:00 AM"
-78.500452233,38.054406483,"O","104. City of Charlottesville",301,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Belted","Yes","S-VA104PR BARRACKS RD","12/17/2022 5:00:00 AM"
-78.487081459,38.0269505900001,"C","104. City of Charlottesville",2332,1,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","6. Darkness - Unknown Road Lighting","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR RIDGE ST","12/20/2022 5:00:00 AM"
-78.495281835,38.029119892,"O","104. City of Charlottesville",1501,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP ROOSEVELT BROWN BLVD","9/9/2022 4:00:00 AM"
-78.5148383379999,38.0242109440001,"O","104. City of Charlottesville",839,0,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","Yes","S-VA104NP JEFFERSON PARK AVE","11/12/2022 5:00:00 AM"
-78.5002661509999,38.0542280270001,"O","104. City of Charlottesville",1203,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","S-VA104PR BARRACKS RD","10/27/2022 4:00:00 AM"
-78.4770928469999,38.041937342,"O","104. City of Charlottesville",854,0,0,0,0,2,"15. Backed Into","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR HILLCREST RD","3/9/2022 5:00:00 AM"
-78.4978739969999,38.0373244790001,"C","104. City of Charlottesville",655,1,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","1. Dawn","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR 14TH ST NW","11/2/2022 4:00:00 AM"
-78.514463845,38.0168789160001,"A","104. City of Charlottesville",2123,1,0,0,0,1,"8. Non-Collision","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","S-VA104NP OLD LYNCHBURG RD","6/18/2022 4:00:00 AM"
-78.493582881,38.0597840130001,"C","104. City of Charlottesville",1822,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00029SB","1/4/2022 5:00:00 AM"
-78.463859427,38.0368238360001,"O","104. City of Charlottesville",1033,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","R-VA   US00250EB","10/17/2022 4:00:00 AM"
-78.476234505,38.033401998,"C","104. City of Charlottesville",1715,1,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR PARK ST","5/23/2022 4:00:00 AM"
-78.4835565129999,38.022247673,"O","104. City of Charlottesville",1501,0,0,0,0,2,"6. Fixed Object in Road","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104NP ELLIOTT AVE","4/13/2022 4:00:00 AM"
-78.475081331,38.0183855590001,"O","104. City of Charlottesville",2058,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","R-VA   SR00020SB","10/4/2022 4:00:00 AM"
-78.483121252,38.0549525230001,"B","104. City of Charlottesville",853,1,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","R-VA   US00250WB","5/3/2022 4:00:00 AM"
-78.5022739139999,38.049896092,"C","104. City of Charlottesville",1859,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","No","R-VA   US00029SBBUS008","7/29/2022 4:00:00 AM"
-78.489179166,38.0566723910001,"A","104. City of Charlottesville",605,2,0,0,0,2,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00250EB","11/7/2022 5:00:00 AM"
-78.515488577,38.025924134,"C","104. City of Charlottesville",1416,1,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029NBBUS008","2/3/2022 5:00:00 AM"
-78.500777694,38.0511048440001,"O","104. City of Charlottesville",1821,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00029NBBUS008","3/30/2022 4:00:00 AM"
-78.495656727,38.0573512610001,"C","104. City of Charlottesville",1604,2,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00029NB","12/4/2022 5:00:00 AM"
-78.491580024,38.0618949120001,"O","104. City of Charlottesville",422,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA002SC00743SB","1/14/2022 5:00:00 AM"
-78.4743589559999,38.042827415,"C","104. City of Charlottesville",2009,1,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","4. One-Way, Not Divided","3. Three Approaches","No","Unbelted","No","R-VA   US00250WB      RMP097.00A","3/5/2022 5:00:00 AM"
-78.488895126,38.031219107,"C","104. City of Charlottesville",2239,1,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Belted","Yes","R-VA   US00250EBBUS001","6/18/2022 4:00:00 AM"
-78.5004869589999,38.054321326,"C","104. City of Charlottesville",2047,1,0,0,0,3,"1. Rear End","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104NP MILLMONT ST","12/8/2022 5:00:00 AM"
-78.482331582,38.0318901260001,"O","104. City of Charlottesville",2319,0,0,0,0,2,"1. Rear End","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","Yes","Belted","No","R-VA   US00250EBBUS001","7/8/2022 4:00:00 AM"
-78.4917471969999,38.0621202670001,"B","104. City of Charlottesville",629,2,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","R-VA   US00029SB","3/30/2022 4:00:00 AM"
-78.491399922,38.061671958,"O","104. City of Charlottesville",1820,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","Yes","S-VA104PR HYDRAULIC RD","1/24/2022 5:00:00 AM"
-78.479813919,38.020534927,"C","104. City of Charlottesville",1810,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","3. Dusk","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR RIALTO ST","5/30/2022 4:00:00 AM"
-78.491728221,38.061714352,"O","104. City of Charlottesville",1344,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00029NB","3/4/2022 5:00:00 AM"
-78.460057632,38.0351895110001,"C","104. City of Charlottesville",1810,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","R-VA   US00250EB","8/16/2022 4:00:00 AM"
-78.4946697139999,38.0327884480001,"O","104. City of Charlottesville",1320,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","Yes","S-VA104NP 10TH ST NW","5/23/2022 4:00:00 AM"
-78.502106431,38.050051941,"A","104. City of Charlottesville",1555,1,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","Yes","R-VA   US00029SBBUS008","3/16/2022 4:00:00 AM"
-78.462189768,38.0464083580001,"O","104. City of Charlottesville",455,0,0,0,0,2,"15. Backed Into","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR ELIZABETH AVE","9/7/2022 4:00:00 AM"
-78.494613956,38.020676225,"A","104. City of Charlottesville",1737,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104PR 5TH ST SW","4/28/2022 4:00:00 AM"
